"ID","IssueID","BugFixCommitID","Filename","FunctionName","InFirstLineOfPatch","Language","RawURL"
133,59442,83379,system/include/emscripten/vector.h,emscripten_int32x4_fromInt16x8Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
134,59442,83379,system/include/emscripten/vector.h,emscripten_int32x4_fromUint16x8Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
135,59442,83379,system/include/emscripten/vector.h,emscripten_int32x4_fromInt8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
136,59442,83379,system/include/emscripten/vector.h,emscripten_int32x4_fromUint8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
137,59442,83379,system/include/emscripten/vector.h,emscripten_int32x4_fromFloat32x4,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
138,59442,83379,system/include/emscripten/vector.h,emscripten_int32x4_fromUint32x4,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
139,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_add,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
140,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_sub,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
141,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_mul,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
142,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_neg,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
143,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_and,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
144,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_xor,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
145,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_or,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
146,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_not,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
147,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_lessThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
148,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_lessThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
149,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_greaterThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
150,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_greaterThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
151,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_equal,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
152,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_notEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
153,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_extractLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
154,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_replaceLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
155,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromFloat64x2Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
156,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromFloat32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
157,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromInt32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
158,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromInt16x8Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
159,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromUint16x8Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
160,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromInt8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
161,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromUint8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
162,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromFloat32x4,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
163,59442,83379,system/include/emscripten/vector.h,emscripten_uint32x4_fromInt32x4,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
164,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_add,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
165,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_sub,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
166,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_mul,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
167,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_neg,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
168,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_and,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
169,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_xor,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
170,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_or,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
171,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_not,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
172,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_lessThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
173,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_lessThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
174,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_greaterThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
175,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_greaterThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
176,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_equal,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
177,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_notEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
178,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_extractLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
179,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_replaceLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
180,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromFloat64x2Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
181,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromFloat32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
182,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromInt32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
183,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromUint32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
184,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromUint16x8Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
185,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromInt8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
186,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromUint8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
187,59442,83379,system/include/emscripten/vector.h,emscripten_int16x8_fromUint16x8,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
188,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_add,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
189,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_sub,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
190,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_mul,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
191,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_neg,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
192,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_and,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
193,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_xor,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
194,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_or,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
195,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_not,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
196,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_lessThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
197,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_lessThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
198,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_greaterThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
199,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_greaterThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
200,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_equal,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
201,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_notEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
202,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_extractLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
203,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_replaceLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
204,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromFloat64x2Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
205,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromFloat32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
206,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromInt32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
207,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromUint32x4Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
208,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromInt16x8Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
209,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromInt8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
210,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromUint8x16Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
211,59442,83379,system/include/emscripten/vector.h,emscripten_uint16x8_fromInt16x8,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
212,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_add,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
213,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_sub,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
214,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_mul,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
215,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_neg,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
216,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_and,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
217,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_xor,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
218,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_or,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
219,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_not,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
220,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_lessThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
221,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_lessThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
222,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_greaterThan,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
223,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_greaterThanOrEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
224,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_equal,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
225,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_notEqual,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
226,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_extractLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
227,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_replaceLane,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
228,59442,83379,system/include/emscripten/vector.h,emscripten_int8x16_fromFloat64x2Bits,0,C,https://github.com/emscripten-core/emscripten/raw/ea38f63465bcf2a62befe4a1698c79b1b2f8dc8b/system/include/emscripten/vector.h
